Fecha,Región,Producto,Categoría,Laboratorio,Canal,Vendedor,Unidades,PrecioUnitario,Ventas,Inventario
2025-05-19,Bucaramanga,Diclofenaco Pfizer,Antigripal,MK,Clínica,Carlos Pérez,8,23834.61,190676.88,120
2025-05-19,Cartagena,Vitamina C MK,Antiinflamatorio,MK,Clínica,Laura López,11,4051.74,44569.14,158
2025-05-19,Bucaramanga,Doloran Forte,Antibiótico,Genfar,Clínica,Sofía Ríos,7,18686.83,130807.81000000001,352
2025-05-19,Medellín,Doloran Forte,Antigripal,Genfar,Distribuidor,Juan Méndez,14,12096.6,169352.4,143
2025-05-19,Barranquilla,Loratadina Pfizer,Antibiótico,Pfizer,Farmacia,Luis Martínez,4,22876.51,91506.04,437
2025-05-19,Cartagena,Acetaminofén MK,Antiinflamatorio,MK,Distribuidor,Juan Méndez,5,22444.13,112220.65000000001,119
2025-05-19,Bucaramanga,Loratadina Pfizer,Vitaminas,Genfar,Farmacia,Ana Gómez,10,2965.89,29658.899999999998,494
2025-05-19,Manizales,Vitamina C MK,Antiinflamatorio,Sandoz,Clínica,Laura López,5,9756.64,48783.2,320
2025-05-19,Cali,Acetaminofén MK,Antiinflamatorio,Pfizer,Hospital,Paula Díaz,3,22882.54,68647.62,372
2025-05-19,Bucaramanga,Omeprazol Genfar,Analgésico,MK,Distribuidor,Jorge Ruiz,20,11777.91,235558.2,171
2025-05-19,Cartagena,Gripadol,Antiinflamatorio,Genfar,Hospital,Luis Martínez,21,6401.49,134431.29,327
2025-05-19,Medellín,Vitamina C MK,Antigripal,Pfizer,Farmacia,Laura López,6,6382.16,38292.96,113
2025-05-19,Manizales,Omeprazol Genfar,Antigripal,Sandoz,Clínica,Luis Martínez,10,18357.85,183578.5,338
2025-05-19,Cartagena,Diclofenaco Pfizer,Antibiótico,Sandoz,Hospital,David Torres,16,20147.91,322366.56,299
2025-05-19,Manizales,Gripadol,Antigripal,MK,Farmacia,David Torres,7,8361.54,58530.780000000006,115
2025-05-19,Bogotá,Omeprazol Genfar,Antiinflamatorio,Sandoz,Hospital,Juan Méndez,2,13445.53,26891.06,66
2025-05-19,Cali,Azitromicina MK,Antibiótico,Sandoz,Farmacia,Luis Martínez,5,22700.73,113503.65,285
2025-05-19,Bogotá,Azitromicina MK,Analgésico,MK,Clínica,Juan Méndez,14,5946.38,83249.32,261
2025-05-19,Bogotá,Amoxicilina Sandoz,Analgésico,Pfizer,Clínica,Juan Méndez,2,22014.21,44028.42,123
2025-05-19,Barranquilla,Azitromicina MK,Analgésico,Genfar,Farmacia,Ana Gómez,13,24468.16,318086.08,295
2025-05-19,Bucaramanga,Omeprazol Genfar,Vitaminas,MK,Farmacia,Luis Martínez,2,8138.48,16276.96,100
2025-05-19,Cartagena,Omeprazol Genfar,Analgésico,Pfizer,Farmacia,Luis Martínez,3,22901.47,68704.41,409
2025-05-19,Bucaramanga,Vitamina C MK,Antigripal,Sandoz,Clínica,Sofía Ríos,4,2888.0,11552.0,243
2025-05-19,Medellín,Ibuprofeno Genfar,Antibiótico,MK,Hospital,Sofía Ríos,5,22038.21,110191.04999999999,256
2025-05-19,Cartagena,Vitamina C MK,Antibiótico,Pfizer,Distribuidor,Ana Gómez,3,5356.08,16068.24,355
2025-05-19,Cartagena,Azitromicina MK,Vitaminas,Sandoz,Clínica,Ana Gómez,5,23991.42,119957.09999999999,347
2025-05-19,Manizales,Omeprazol Genfar,Vitaminas,Genfar,Distribuidor,Carlos Pérez,2,13269.06,26538.12,489
2025-05-19,Cartagena,Doloran Forte,Antigripal,Genfar,Farmacia,Ana Gómez,3,3043.48,9130.44,413
2025-05-19,Cali,Doloran Forte,Analgésico,Genfar,Farmacia,David Torres,13,20231.98,263015.74,112
2025-05-19,Bucaramanga,Vitamina C MK,Antiinflamatorio,Genfar,Clínica,Carlos Pérez,11,10354.36,113897.96,56
2025-05-19,Barranquilla,Diclofenaco Pfizer,Antigripal,MK,Farmacia,Camila Castro,4,21988.58,87954.32,197
2025-05-19,Cartagena,Loratadina Pfizer,Vitaminas,Sandoz,Farmacia,Luis Martínez,4,3861.28,15445.12,250
2025-05-19,Manizales,Amoxicilina Sandoz,Antigripal,MK,Hospital,Camila Castro,4,15631.63,62526.52,404
2025-05-19,Cartagena,Diclofenaco Pfizer,Vitaminas,Pfizer,Distribuidor,Ana Gómez,2,13425.97,26851.94,78
2025-05-19,Bogotá,Amoxicilina Sandoz,Antigripal,Pfizer,Clínica,David Torres,5,6685.75,33428.75,359
2025-05-19,Barranquilla,Vitamina C MK,Antiinflamatorio,Sandoz,Distribuidor,Sofía Ríos,5,1680.39,8401.95,360
2025-05-19,Barranquilla,Azitromicina MK,Antiinflamatorio,Genfar,Distribuidor,Juan Méndez,10,12753.7,127537.0,338
2025-05-19,Manizales,Acetaminofén MK,Antibiótico,Genfar,Hospital,Laura López,2,10174.24,20348.48,130
2025-05-19,Cartagena,Amoxicilina Sandoz,Antigripal,Genfar,Distribuidor,David Torres,12,19893.28,238719.36,404
2025-05-19,Manizales,Omeprazol Genfar,Analgésico,Sandoz,Hospital,Ana Gómez,6,5119.08,30714.48,137
2025-05-19,Bucaramanga,Azitromicina MK,Antigripal,Genfar,Hospital,Jorge Ruiz,3,13928.55,41785.649999999994,294
2025-05-19,Medellín,Vitamina C MK,Analgésico,Sandoz,Distribuidor,Sofía Ríos,1,12216.58,12216.58,336
2025-05-19,Cali,Ibuprofeno Genfar,Analgésico,Pfizer,Hospital,Camila Castro,10,8540.85,85408.5,454
2025-05-19,Medellín,Vitamina C MK,Analgésico,MK,Hospital,Sofía Ríos,4,14808.46,59233.84,378
2025-05-19,Cartagena,Loratadina Pfizer,Antiinflamatorio,Genfar,Hospital,Jorge Ruiz,12,17346.79,208161.48,473
2025-05-19,Bogotá,Diclofenaco Pfizer,Antiinflamatorio,Pfizer,Distribuidor,Laura López,3,3788.68,11366.039999999999,441
2025-05-19,Medellín,Ibuprofeno Genfar,Antibiótico,Sandoz,Clínica,Camila Castro,9,11717.07,105453.63,252
2025-05-19,Barranquilla,Gripadol,Antigripal,Sandoz,Clínica,Laura López,1,17668.36,17668.36,74
2025-05-19,Manizales,Acetaminofén MK,Antiinflamatorio,MK,Clínica,Carlos Pérez,7,19510.9,136576.30000000002,418
2025-05-19,Bucaramanga,Vitamina C MK,Vitaminas,Sandoz,Clínica,Paula Díaz,8,10720.37,85762.96,79
2025-05-19,Medellín,Azitromicina MK,Vitaminas,MK,Hospital,Juan Méndez,9,4585.51,41269.590000000004,356
2025-05-19,Bogotá,Ibuprofeno Genfar,Antigripal,Pfizer,Farmacia,Ana Gómez,7,18254.84,127783.88,430
2025-05-19,Manizales,Omeprazol Genfar,Antiinflamatorio,MK,Clínica,Sofía Ríos,7,11808.28,82657.96,297
2025-05-19,Manizales,Vitamina C MK,Antigripal,MK,Farmacia,Carlos Pérez,4,7948.32,31793.28,322
2025-05-19,Bogotá,Gripadol,Vitaminas,Pfizer,Farmacia,Jorge Ruiz,3,9477.63,28432.89,294
2025-05-19,Cartagena,Omeprazol Genfar,Vitaminas,Genfar,Farmacia,Ana Gómez,5,17562.48,87812.4,125
2025-05-19,Manizales,Vitamina C MK,Antigripal,Sandoz,Clínica,Paula Díaz,10,15102.63,151026.3,235
2025-05-19,Bucaramanga,Omeprazol Genfar,Antibiótico,Genfar,Clínica,Sofía Ríos,8,18405.55,147244.4,448
2025-05-19,Bogotá,Loratadina Pfizer,Antigripal,Pfizer,Clínica,Carlos Pérez,12,23537.52,282450.24,314
2025-05-19,Manizales,Gripadol,Analgésico,Genfar,Clínica,Sofía Ríos,13,15040.18,195522.34,63
2025-05-19,Bogotá,Acetaminofén MK,Antibiótico,Genfar,Hospital,Carlos Pérez,12,14924.78,179097.36000000002,120
2025-05-19,Barranquilla,Ibuprofeno Genfar,Analgésico,Genfar,Clínica,Carlos Pérez,4,6591.95,26367.8,437
2025-05-19,Medellín,Gripadol,Antibiótico,Genfar,Hospital,Luis Martínez,15,24295.23,364428.45,246
2025-05-19,Barranquilla,Doloran Forte,Antibiótico,MK,Farmacia,Luis Martínez,15,21624.45,324366.75,466
2025-05-19,Bucaramanga,Azitromicina MK,Analgésico,Sandoz,Clínica,David Torres,19,23384.12,444298.27999999997,370
2025-05-19,Medellín,Gripadol,Antibiótico,MK,Distribuidor,David Torres,15,16553.45,248301.75,183
2025-05-19,Barranquilla,Gripadol,Analgésico,Sandoz,Farmacia,David Torres,3,24861.82,74585.45999999999,53
2025-05-19,Manizales,Ibuprofeno Genfar,Analgésico,MK,Hospital,Paula Díaz,8,2033.18,16265.44,417
2025-05-19,Barranquilla,Vitamina C MK,Antigripal,Pfizer,Farmacia,David Torres,17,4433.58,75370.86,298
2025-05-19,Manizales,Diclofenaco Pfizer,Antiinflamatorio,MK,Clínica,David Torres,4,13702.21,54808.84,409
2025-05-19,Cartagena,Acetaminofén MK,Antigripal,Pfizer,Farmacia,Luis Martínez,5,9243.98,46219.899999999994,288
2025-05-19,Manizales,Loratadina Pfizer,Analgésico,Sandoz,Hospital,Juan Méndez,1,4681.27,4681.27,131
2025-05-19,Manizales,Azitromicina MK,Antigripal,Sandoz,Distribuidor,Laura López,9,14663.8,131974.19999999998,111
2025-05-19,Medellín,Ibuprofeno Genfar,Antigripal,Genfar,Distribuidor,Sofía Ríos,7,20710.38,144972.66,90
2025-05-19,Manizales,Doloran Forte,Antibiótico,Genfar,Distribuidor,Jorge Ruiz,5,20193.8,100969.0,86
2025-05-19,Cali,Omeprazol Genfar,Antiinflamatorio,MK,Distribuidor,Juan Méndez,2,15845.66,31691.32,231
2025-05-19,Cartagena,Doloran Forte,Antibiótico,Pfizer,Hospital,Luis Martínez,3,2861.18,8583.539999999999,353
2025-05-19,Cali,Gripadol,Vitaminas,Genfar,Farmacia,Sofía Ríos,8,18753.69,150029.52,291
2025-05-19,Bucaramanga,Diclofenaco Pfizer,Antigripal,MK,Farmacia,Laura López,3,3173.65,9520.95,52
2025-05-19,Cartagena,Omeprazol Genfar,Antiinflamatorio,Pfizer,Hospital,Juan Méndez,12,22164.46,265973.52,383
2025-05-19,Medellín,Vitamina C MK,Analgésico,Sandoz,Hospital,Ana Gómez,1,22254.59,22254.59,393
2025-05-19,Manizales,Gripadol,Vitaminas,Genfar,Clínica,Jorge Ruiz,1,20874.02,20874.02,159
2025-05-19,Cali,Vitamina C MK,Antigripal,Sandoz,Clínica,Jorge Ruiz,11,22783.64,250620.03999999998,113
2025-05-19,Cartagena,Diclofenaco Pfizer,Antibiótico,Pfizer,Distribuidor,Carlos Pérez,15,14971.84,224577.6,226
2025-05-19,Cartagena,Amoxicilina Sandoz,Antiinflamatorio,Sandoz,Clínica,Jorge Ruiz,4,17543.99,70175.96,295
2025-05-19,Bogotá,Vitamina C MK,Vitaminas,Genfar,Hospital,Paula Díaz,5,18506.13,92530.65000000001,270
2025-05-19,Manizales,Gripadol,Antiinflamatorio,Pfizer,Hospital,Ana Gómez,9,13996.12,125965.08,293
2025-05-19,Medellín,Acetaminofén MK,Antiinflamatorio,Sandoz,Clínica,Paula Díaz,9,15685.22,141166.97999999998,170
2025-05-19,Manizales,Amoxicilina Sandoz,Vitaminas,MK,Farmacia,Carlos Pérez,8,4744.95,37959.6,363
2025-05-19,Bogotá,Gripadol,Antibiótico,Sandoz,Farmacia,Jorge Ruiz,1,3035.11,3035.11,212
2025-05-19,Bogotá,Loratadina Pfizer,Antiinflamatorio,Sandoz,Clínica,Jorge Ruiz,6,1895.33,11371.98,468
2025-05-19,Bogotá,Doloran Forte,Analgésico,Pfizer,Clínica,Luis Martínez,6,2304.42,13826.52,324
2025-05-19,Cali,Vitamina C MK,Antibiótico,Sandoz,Distribuidor,Luis Martínez,2,1650.7,3301.4,341
2025-05-19,Bogotá,Gripadol,Antibiótico,MK,Clínica,Ana Gómez,11,19188.39,211072.28999999998,303
2025-05-19,Bogotá,Amoxicilina Sandoz,Antiinflamatorio,Genfar,Distribuidor,Camila Castro,2,11397.08,22794.16,305
2025-05-19,Bogotá,Gripadol,Antigripal,MK,Distribuidor,Paula Díaz,8,11993.73,95949.84,217
2025-05-19,Barranquilla,Ibuprofeno Genfar,Antiinflamatorio,Sandoz,Distribuidor,Paula Díaz,19,21176.4,402351.60000000003,230
2025-05-19,Manizales,Omeprazol Genfar,Antibiótico,MK,Hospital,Sofía Ríos,3,11029.44,33088.32,270
2025-05-19,Bogotá,Ibuprofeno Genfar,Antibiótico,MK,Farmacia,Sofía Ríos,4,7356.25,29425.0,305
2025-05-19,Bucaramanga,Omeprazol Genfar,Antiinflamatorio,MK,Hospital,David Torres,7,8771.98,61403.86,468
2025-05-19,Bucaramanga,Gripadol,Vitaminas,Sandoz,Clínica,David Torres,6,14558.45,87350.70000000001,377
2025-05-19,Manizales,Gripadol,Vitaminas,Pfizer,Clínica,Luis Martínez,12,20516.5,246198.0,188
2025-05-19,Barranquilla,Ibuprofeno Genfar,Vitaminas,MK,Clínica,Paula Díaz,1,21424.99,21424.99,443
2025-05-19,Bogotá,Azitromicina MK,Antibiótico,MK,Hospital,Paula Díaz,1,6569.24,6569.24,368
2025-05-19,Cali,Acetaminofén MK,Antigripal,Pfizer,Distribuidor,David Torres,3,15268.99,45806.97,142
2025-05-19,Cali,Doloran Forte,Antiinflamatorio,Pfizer,Hospital,David Torres,5,12072.57,60362.85,62
2025-05-19,Medellín,Loratadina Pfizer,Antibiótico,Pfizer,Hospital,David Torres,19,2295.03,43605.57000000001,158
2025-05-19,Barranquilla,Gripadol,Analgésico,Sandoz,Farmacia,Luis Martínez,21,8582.32,180228.72,168
2025-05-19,Manizales,Omeprazol Genfar,Antiinflamatorio,Pfizer,Clínica,Luis Martínez,3,21983.81,65951.43000000001,297
2025-05-19,Bucaramanga,Loratadina Pfizer,Vitaminas,Sandoz,Hospital,Juan Méndez,13,8162.23,106108.98999999999,443
2025-05-19,Manizales,Loratadina Pfizer,Vitaminas,MK,Distribuidor,David Torres,4,21944.75,87779.0,254
2025-05-19,Bogotá,Ibuprofeno Genfar,Antibiótico,MK,Farmacia,Luis Martínez,14,5809.0,81326.0,295
2025-05-19,Bogotá,Amoxicilina Sandoz,Antigripal,MK,Clínica,Ana Gómez,9,16121.65,145094.85,486
2025-05-19,Bucaramanga,Doloran Forte,Analgésico,Pfizer,Clínica,Jorge Ruiz,6,18328.67,109972.01999999999,177
2025-05-19,Medellín,Omeprazol Genfar,Antigripal,MK,Clínica,Camila Castro,21,14457.94,303616.74,449
2025-05-19,Bucaramanga,Azitromicina MK,Antiinflamatorio,MK,Farmacia,Juan Méndez,3,8752.17,26256.510000000002,118
2025-05-19,Bucaramanga,Diclofenaco Pfizer,Analgésico,Pfizer,Clínica,Luis Martínez,9,10762.47,96862.23,482
2025-05-19,Cartagena,Amoxicilina Sandoz,Antiinflamatorio,Sandoz,Clínica,Sofía Ríos,8,4424.49,35395.92,394
2025-05-19,Cartagena,Doloran Forte,Vitaminas,Genfar,Farmacia,Paula Díaz,0,17304.77,0.0,411
2025-05-19,Manizales,Gripadol,Antibiótico,MK,Distribuidor,Sofía Ríos,7,20397.68,142783.76,176
2025-05-19,Cartagena,Acetaminofén MK,Antibiótico,Genfar,Hospital,Paula Díaz,2,17579.32,35158.64,204
2025-05-19,Cali,Diclofenaco Pfizer,Antiinflamatorio,Pfizer,Farmacia,Juan Méndez,16,23316.26,373060.16,81
2025-05-19,Cali,Amoxicilina Sandoz,Antigripal,MK,Clínica,Camila Castro,2,7189.26,14378.52,478
2025-05-19,Cartagena,Gripadol,Antibiótico,Genfar,Hospital,Juan Méndez,3,3220.97,9662.91,208
2025-05-19,Manizales,Ibuprofeno Genfar,Antibiótico,MK,Distribuidor,Luis Martínez,4,22254.75,89019.0,170
2025-05-19,Bucaramanga,Azitromicina MK,Antigripal,Sandoz,Farmacia,Luis Martínez,10,10744.16,107441.6,429
2025-05-19,Cali,Loratadina Pfizer,Vitaminas,Pfizer,Distribuidor,Laura López,7,7525.66,52679.619999999995,100
2025-05-19,Medellín,Diclofenaco Pfizer,Antiinflamatorio,Sandoz,Farmacia,Luis Martínez,1,15454.06,15454.06,305
2025-05-19,Cali,Gripadol,Analgésico,Sandoz,Clínica,Laura López,3,18733.15,56199.450000000004,54
2025-05-19,Bucaramanga,Gripadol,Antiinflamatorio,Genfar,Hospital,Laura López,6,18761.68,112570.08,467
2025-05-19,Bucaramanga,Vitamina C MK,Analgésico,Sandoz,Clínica,David Torres,8,2653.18,21225.44,292
2025-05-19,Manizales,Omeprazol Genfar,Antiinflamatorio,Sandoz,Farmacia,Ana Gómez,15,12771.14,191567.09999999998,224
2025-05-19,Manizales,Acetaminofén MK,Vitaminas,Pfizer,Clínica,Camila Castro,7,6281.39,43969.73,72
2025-05-19,Cartagena,Acetaminofén MK,Antiinflamatorio,Genfar,Clínica,Luis Martínez,7,5575.13,39025.91,127
2025-05-19,Bucaramanga,Diclofenaco Pfizer,Analgésico,Sandoz,Clínica,David Torres,5,16669.6,83348.0,260
2025-05-19,Cartagena,Doloran Forte,Vitaminas,Genfar,Farmacia,Paula Díaz,3,8284.48,24853.44,435
2025-05-19,Cartagena,Loratadina Pfizer,Vitaminas,Pfizer,Clínica,Camila Castro,5,13051.0,65255.0,434
2025-05-20,Bogotá,Vitamina C MK,Analgésico,Genfar,Farmacia,Ana Gómez,5,2925.26,14626.300000000001,196
2025-05-20,Barranquilla,Vitamina C MK,Antibiótico,MK,Farmacia,Luis Martínez,13,8382.94,108978.22,61
2025-05-20,Bogotá,Ibuprofeno Genfar,Antiinflamatorio,MK,Farmacia,Paula Díaz,3,20487.04,61461.12,304
2025-05-20,Bogotá,Omeprazol Genfar,Antibiótico,Pfizer,Distribuidor,Sofía Ríos,3,17900.82,53702.46,57
2025-05-20,Cali,Diclofenaco Pfizer,Antiinflamatorio,Sandoz,Hospital,Paula Díaz,9,15779.08,142011.72,298
2025-05-20,Manizales,Loratadina Pfizer,Analgésico,Pfizer,Farmacia,Camila Castro,7,18896.27,132273.89,464
2025-05-20,Barranquilla,Loratadina Pfizer,Analgésico,Pfizer,Hospital,David Torres,6,14016.48,84098.88,412
2025-05-20,Bogotá,Loratadina Pfizer,Antiinflamatorio,Sandoz,Distribuidor,Paula Díaz,7,3084.86,21594.02,394
2025-05-20,Barranquilla,Doloran Forte,Antibiótico,MK,Distribuidor,Luis Martínez,2,4597.76,9195.52,391
2025-05-20,Medellín,Loratadina Pfizer,Antigripal,Pfizer,Farmacia,Sofía Ríos,14,16369.78,229176.92,340
2025-05-20,Medellín,Omeprazol Genfar,Antibiótico,Sandoz,Farmacia,Ana Gómez,7,3220.85,22545.95,249
2025-05-20,Manizales,Doloran Forte,Antigripal,Sandoz,Clínica,Carlos Pérez,11,7345.97,80805.67,410
2025-05-20,Cartagena,Acetaminofén MK,Antiinflamatorio,Pfizer,Clínica,Juan Méndez,2,15145.24,30290.48,80
2025-05-20,Medellín,Acetaminofén MK,Vitaminas,MK,Clínica,Paula Díaz,4,2375.97,9503.88,74
2025-05-20,Bogotá,Loratadina Pfizer,Vitaminas,Sandoz,Farmacia,Ana Gómez,20,14378.36,287567.2,243
2025-05-20,Medellín,Amoxicilina Sandoz,Antiinflamatorio,Pfizer,Distribuidor,Carlos Pérez,13,3892.27,50599.51,152
2025-05-20,Bucaramanga,Vitamina C MK,Antiinflamatorio,Pfizer,Distribuidor,Jorge Ruiz,4,2080.94,8323.76,447
2025-05-20,Bucaramanga,Gripadol,Antigripal,Pfizer,Farmacia,Sofía Ríos,1,24940.15,24940.15,160
2025-05-20,Bogotá,Ibuprofeno Genfar,Antigripal,MK,Farmacia,Paula Díaz,1,4472.23,4472.23,462
2025-05-20,Medellín,Azitromicina MK,Antibiótico,Pfizer,Farmacia,Sofía Ríos,21,5933.25,124598.25,470
2025-05-20,Manizales,Doloran Forte,Analgésico,MK,Distribuidor,Carlos Pérez,4,10544.34,42177.36,264
2025-05-20,Cali,Azitromicina MK,Analgésico,Genfar,Hospital,Paula Díaz,6,5440.31,32641.86,352
2025-05-20,Cartagena,Diclofenaco Pfizer,Analgésico,Pfizer,Clínica,Jorge Ruiz,9,8525.38,76728.42,452
2025-05-20,Barranquilla,Doloran Forte,Vitaminas,Genfar,Hospital,Jorge Ruiz,7,22261.89,155833.22999999998,481
2025-05-20,Cali,Omeprazol Genfar,Antibiótico,Pfizer,Distribuidor,Juan Méndez,8,6774.55,54196.4,97
2025-05-20,Barranquilla,Amoxicilina Sandoz,Antiinflamatorio,Sandoz,Hospital,Carlos Pérez,0,12389.63,0.0,151
2025-05-20,Barranquilla,Doloran Forte,Antiinflamatorio,Pfizer,Farmacia,Juan Méndez,7,18289.95,128029.65000000001,179
2025-05-20,Barranquilla,Vitamina C MK,Antigripal,MK,Hospital,Juan Méndez,4,20723.31,82893.24,327
2025-05-20,Manizales,Loratadina Pfizer,Antiinflamatorio,MK,Distribuidor,Ana Gómez,9,4678.98,42110.81999999999,121
2025-05-20,Manizales,Azitromicina MK,Antigripal,Pfizer,Distribuidor,Juan Méndez,4,16788.48,67153.92,174
2025-05-20,Manizales,Diclofenaco Pfizer,Analgésico,Genfar,Distribuidor,Jorge Ruiz,2,13812.57,27625.14,466
2025-05-20,Medellín,Diclofenaco Pfizer,Analgésico,Genfar,Hospital,Camila Castro,13,3822.34,49690.42,153
2025-05-20,Cali,Gripadol,Antigripal,Genfar,Farmacia,Camila Castro,4,10937.19,43748.76,361
2025-05-20,Medellín,Omeprazol Genfar,Vitaminas,Sandoz,Farmacia,Paula Díaz,16,17978.71,287659.36,325
2025-05-20,Manizales,Gripadol,Analgésico,Genfar,Farmacia,Sofía Ríos,4,5704.13,22816.52,261
2025-05-20,Cartagena,Gripadol,Antiinflamatorio,MK,Farmacia,Sofía Ríos,10,15834.61,158346.1,116
2025-05-20,Manizales,Gripadol,Vitaminas,Pfizer,Hospital,Paula Díaz,10,11497.12,114971.20000000001,74
2025-05-20,Cali,Loratadina Pfizer,Antiinflamatorio,Sandoz,Distribuidor,Luis Martínez,14,5109.62,71534.68,397
2025-05-20,Bogotá,Loratadina Pfizer,Analgésico,Sandoz,Farmacia,David Torres,4,5692.26,22769.04,270
2025-05-20,Medellín,Diclofenaco Pfizer,Antibiótico,Genfar,Clínica,Jorge Ruiz,10,3898.97,38989.7,355
2025-05-20,Bucaramanga,Omeprazol Genfar,Antigripal,Sandoz,Clínica,Laura López,6,1912.97,11477.82,358
2025-05-20,Manizales,Acetaminofén MK,Antibiótico,Sandoz,Farmacia,Paula Díaz,17,9251.7,157278.90000000002,139
2025-05-20,Cartagena,Loratadina Pfizer,Vitaminas,Sandoz,Hospital,Camila Castro,10,19039.93,190399.3,101
2025-05-20,Barranquilla,Acetaminofén MK,Antibiótico,MK,Distribuidor,Paula Díaz,2,17963.24,35926.48,363
2025-05-20,Bucaramanga,Acetaminofén MK,Antibiótico,Genfar,Farmacia,Luis Martínez,1,17719.35,17719.35,305
2025-05-20,Cartagena,Doloran Forte,Antiinflamatorio,MK,Distribuidor,Sofía Ríos,13,13216.58,171815.54,208
2025-05-20,Cartagena,Loratadina Pfizer,Vitaminas,MK,Hospital,Luis Martínez,1,14300.3,14300.3,495
2025-05-20,Bogotá,Acetaminofén MK,Analgésico,Genfar,Clínica,Luis Martínez,0,22929.54,0.0,226
2025-05-20,Bucaramanga,Diclofenaco Pfizer,Vitaminas,Pfizer,Hospital,Carlos Pérez,10,11354.09,113540.9,103
2025-05-20,Cali,Gripadol,Antiinflamatorio,MK,Hospital,Laura López,7,18761.02,131327.14,375
2025-05-20,Medellín,Diclofenaco Pfizer,Antibiótico,Pfizer,Hospital,Camila Castro,6,14023.67,84142.02,426
2025-05-20,Medellín,Omeprazol Genfar,Antigripal,Pfizer,Clínica,Carlos Pérez,5,2280.39,11401.949999999999,495
2025-05-20,Barranquilla,Gripadol,Antibiótico,Sandoz,Hospital,Jorge Ruiz,10,15323.51,153235.1,88
2025-05-20,Barranquilla,Acetaminofén MK,Analgésico,Sandoz,Farmacia,Luis Martínez,17,12954.65,220229.05,125
2025-05-20,Barranquilla,Doloran Forte,Antiinflamatorio,Genfar,Distribuidor,Laura López,11,20690.29,227593.19,365
2025-05-20,Barranquilla,Ibuprofeno Genfar,Antigripal,Sandoz,Farmacia,Laura López,10,6533.77,65337.700000000004,96
2025-05-20,Cali,Diclofenaco Pfizer,Antibiótico,Genfar,Farmacia,Ana Gómez,2,23487.68,46975.36,388
2025-05-20,Medellín,Vitamina C MK,Analgésico,Sandoz,Clínica,Laura López,17,4431.26,75331.42,497
2025-05-20,Barranquilla,Amoxicilina Sandoz,Antiinflamatorio,MK,Distribuidor,Camila Castro,18,6716.93,120904.74,303
2025-05-20,Manizales,Acetaminofén MK,Vitaminas,Sandoz,Distribuidor,Carlos Pérez,10,4549.22,45492.200000000004,84
2025-05-20,Bucaramanga,Amoxicilina Sandoz,Vitaminas,Pfizer,Distribuidor,Laura López,1,1644.07,1644.07,93
2025-05-20,Medellín,Amoxicilina Sandoz,Antibiótico,Genfar,Farmacia,Laura López,8,13981.36,111850.88,309
2025-05-20,Bogotá,Doloran Forte,Antiinflamatorio,Sandoz,Farmacia,Jorge Ruiz,2,17734.29,35468.58,173
2025-05-20,Cali,Acetaminofén MK,Antibiótico,Pfizer,Hospital,Carlos Pérez,10,3750.58,37505.8,494
2025-05-20,Bucaramanga,Vitamina C MK,Antigripal,Pfizer,Clínica,Juan Méndez,10,24069.5,240695.0,244
2025-05-20,Manizales,Omeprazol Genfar,Antigripal,Genfar,Distribuidor,Ana Gómez,2,15974.75,31949.5,316
2025-05-20,Medellín,Omeprazol Genfar,Antiinflamatorio,Genfar,Clínica,Ana Gómez,5,3086.74,15433.699999999999,192
2025-05-20,Bucaramanga,Omeprazol Genfar,Analgésico,Sandoz,Farmacia,Paula Díaz,16,4980.84,79693.44,208
2025-05-20,Cali,Acetaminofén MK,Vitaminas,Sandoz,Distribuidor,Ana Gómez,1,12486.37,12486.37,63
2025-05-20,Cali,Amoxicilina Sandoz,Vitaminas,Pfizer,Hospital,Carlos Pérez,13,22294.89,289833.57,266
2025-05-20,Bogotá,Omeprazol Genfar,Antibiótico,Genfar,Farmacia,David Torres,5,15371.12,76855.6,105
2025-05-20,Medellín,Omeprazol Genfar,Antiinflamatorio,Pfizer,Hospital,Luis Martínez,2,23645.37,47290.74,398
2025-05-20,Barranquilla,Azitromicina MK,Vitaminas,Genfar,Farmacia,David Torres,2,5795.3,11590.6,428
2025-05-20,Bucaramanga,Ibuprofeno Genfar,Antibiótico,MK,Clínica,Ana Gómez,6,9819.56,58917.36,189
2025-05-20,Medellín,Ibuprofeno Genfar,Analgésico,Genfar,Clínica,Carlos Pérez,6,17935.52,107613.12,443
2025-05-20,Bogotá,Diclofenaco Pfizer,Antigripal,MK,Distribuidor,Ana Gómez,10,3252.48,32524.8,91
2025-05-20,Medellín,Diclofenaco Pfizer,Antibiótico,Pfizer,Clínica,Camila Castro,9,1942.19,17479.71,212
